machine_learning_annotation_id,datasource,verbatim_date,day_of_year,year,latitude,longitude,coordinate_uncertainty_meters,family,count_family,genus,scientific_name,taxon_rank,trait,observed_image_guid,observed_image_url,observed_metadata_url,certainty,model_uri,prediction_probability,prediction_class,proportion_low_certainty_family,accuracy_excluding_low_certainty_family,accuracy_family
f6cfe171-e01d-4e8e-a733-93d25056704d,iNaturalist,3/18/23,77,2023,32.85847963,-17.20718086,13,Euphorbiaceae,8749,Euphorbia,Euphorbia piscatoria,species,fruit,261580240,https://www.inaturalist.org/photos/261580240,https://www.inaturalist.org/observations/e6849bfb-22af-4cb3-90cc-04301d936dc5,low,10.57967/hf/2763,0.658691406,Detected,0.210766945,0.947863867,0.883758144
00d8ead9-6a13-417e-b567-2672cc92963d,iNaturalist,7/26/22,207,2022,23.47506333,120.87155,NA,Hypericaceae,1706,Hypericum,Hypericum taihezanense,species,flower,219084055,https://www.inaturalist.org/photos/219084055,https://www.inaturalist.org/observations/89da8396-b396-4a28-8154-3b4ff50df68a,low,10.57967/hf/2763,0.414306641,Not Detected,0.028722157,0.990947495,0.98007034
a9e3f56e-c741-4895-b9b8-4a5240a5a5cf,iNaturalist,7/26/22,207,2022,23.47506333,120.87155,NA,Hypericaceae,1706,Hypericum,Hypericum taihezanense,species,fruit,219084055,https://www.inaturalist.org/photos/219084055,https://www.inaturalist.org/observations/89da8396-b396-4a28-8154-3b4ff50df68a,low,10.57967/hf/2763,0.343505859,Not Detected,0.056271981,0.957763975,0.937280188
5119d35c-1b4c-4479-a5d9-6bad995e5686,iNaturalist,1/31/18,31,2018,40.6148261,-74.17964341,10,Altingiaceae,185,Liquidambar,Liquidambar styraciflua,species,flower,13238188,https://www.inaturalist.org/photos/13238188,https://www.inaturalist.org/observations/c5edfdd0-b8ba-4619-a54f-141e2024e819,high,10.57967/hf/2763,0.011245728,Not Detected,0.021621622,0.994475138,0.989189189
64ed146d-6d0e-4f93-80ac-3f0d63fb1ae8,iNaturalist,1/31/18,31,2018,40.6148261,-74.17964341,10,Altingiaceae,185,Liquidambar,Liquidambar styraciflua,species,fruit,13238188,https://www.inaturalist.org/photos/13238188,https://www.inaturalist.org/observations/c5edfdd0-b8ba-4619-a54f-141e2024e819,high,10.57967/hf/2763,0.816894531,Detected,0.081081081,0.976470588,0.956756757
fba96c6f-2904-4ef3-b71f-04f788034fb2,iNaturalist,7/18/19,199,2019,37.76894592,-83.67030435,15,Caryophyllaceae,11578,Silene,Silene stellata,species,flower,45370753,https://www.inaturalist.org/photos/45370753,https://www.inaturalist.org/observations/b7460937-11f4-4689-ad02-7d5082fb998a,high,10.57967/hf/2763,0.999023438,Detected,0.053549836,0.991604307,0.964588012
dea8c20e-b9cd-4a63-a37b-1b6147a77c43,iNaturalist,7/18/19,199,2019,37.76894592,-83.67030435,15,Caryophyllaceae,11578,Silene,Silene stellata,species,fruit,45370753,https://www.inaturalist.org/photos/45370753,https://www.inaturalist.org/observations/b7460937-11f4-4689-ad02-7d5082fb998a,high,10.57967/hf/2763,0.010093689,Not Detected,0.042926239,0.978160816,0.965797202
a021a563-8e82-438d-9896-38999d08f87d,iNaturalist,8/7/21,219,2021,33.81305333,-116.6386867,10,Asteraceae,104342,Ericameria,Ericameria nauseosa,species,flower,149324954,https://www.inaturalist.org/photos/149324954,https://www.inaturalist.org/observations/de2b4551-633b-4638-bfa8-0ca0b7cb5b0e,high,10.57967/hf/2763,0.999023438,Detected,0.076009661,0.982813164,0.944087712
ebe0205d-245f-4334-89a6-805c52721771,iNaturalist,8/7/21,219,2021,33.81305333,-116.6386867,10,Asteraceae,104342,Ericameria,Ericameria nauseosa,species,fruit,149324954,https://www.inaturalist.org/photos/149324954,https://www.inaturalist.org/observations/de2b4551-633b-4638-bfa8-0ca0b7cb5b0e,high,10.57967/hf/2763,0.006984711,Not Detected,0.058126162,0.977909379,0.960054436
285a6f50-2fbe-451c-ba1a-ffabad55b270,iNaturalist,6/6/21,157,2021,53.00011551,-1.642100171,25940,Orchidaceae,28821,Ophrys,Ophrys insectifera,species,flower,135305263,https://www.inaturalist.org/photos/135305263,https://www.inaturalist.org/observations/c1262ac6-175e-4c38-810e-ca7208dccd16,high,10.57967/hf/2763,0.998535156,Detected,0.050067659,0.986668128,0.956732938
c8922b16-9167-407e-b8d9-2b375b5e2252,iNaturalist,6/6/21,157,2021,53.00011551,-1.642100171,25940,Orchidaceae,28821,Ophrys,Ophrys insectifera,species,fruit,135305263,https://www.inaturalist.org/photos/135305263,https://www.inaturalist.org/observations/c1262ac6-175e-4c38-810e-ca7208dccd16,high,10.57967/hf/2763,0.002397537,Not Detected,0.036084799,0.98491775,0.971617917
57f699f3-b118-4991-a6a9-890c406a1fc2,iNaturalist,4/28/19,118,2019,-34.26698578,18.40805995,15,Oxalidaceae,6892,Oxalis,Oxalis punctata,species,flower,36749716,https://www.inaturalist.org/photos/36749716,https://www.inaturalist.org/observations/b3915a90-c0c0-4370-90e7-05d91f9dfb0f,high,10.57967/hf/2763,0.999511719,Detected,0.041207197,0.987288136,0.967933836
161688b9-0ec7-4617-bb29-0457b2e40b37,iNaturalist,4/28/19,118,2019,-34.26698578,18.40805995,15,Oxalidaceae,6892,Oxalis,Oxalis punctata,species,fruit,36749716,https://www.inaturalist.org/photos/36749716,https://www.inaturalist.org/observations/b3915a90-c0c0-4370-90e7-05d91f9dfb0f,high,10.57967/hf/2763,0.00333786,Not Detected,0.026407429,0.988375559,0.977945444
d5df1e7a-4d1b-46eb-b09f-2bb1f57888fa,iNaturalist,11/4/17,308,2017,32.64041519,-116.1066666,NA,Simmondsiaceae,266,Simmondsia,Simmondsia chinensis,species,flower,11659707,https://www.inaturalist.org/photos/11659707,https://www.inaturalist.org/observations/d1388f2e-08a1-49d4-9bcf-d3f2ab815fb9,high,10.57967/hf/2763,0.041229248,Not Detected,0.045112782,0.964566929,0.932330827
552abf42-370e-4156-a737-1a54a810800c,iNaturalist,11/4/17,308,2017,32.64041519,-116.1066666,NA,Simmondsiaceae,266,Simmondsia,Simmondsia chinensis,species,fruit,11659707,https://www.inaturalist.org/photos/11659707,https://www.inaturalist.org/observations/d1388f2e-08a1-49d4-9bcf-d3f2ab815fb9,high,10.57967/hf/2763,0.087280273,Not Detected,0.07518797,0.983739837,0.947368421
ed923bae-2668-41a2-a357-a03c812ecd41,iNaturalist,7/3/21,184,2021,40.521575,-80.227455,35,Phytolaccaceae,3464,Phytolacca,Phytolacca americana,species,flower,140759912,https://www.inaturalist.org/photos/140759912,https://www.inaturalist.org/observations/1c3e15b9-667b-468b-b198-c0614aecaf2e,low,10.57967/hf/2763,0.741699219,Not Detected,0.205542725,0.947311047,0.854503464
e4fde6e9-6f7f-46ee-ae2f-2e3c63c55967,iNaturalist,7/3/21,184,2021,40.521575,-80.227455,35,Phytolaccaceae,3464,Phytolacca,Phytolacca americana,species,fruit,140759912,https://www.inaturalist.org/photos/140759912,https://www.inaturalist.org/observations/1c3e15b9-667b-468b-b198-c0614aecaf2e,low,10.57967/hf/2763,0.334960938,Not Detected,0.085161663,0.976964342,0.950057737
3c519f54-200d-49a9-a2f2-5a0bf052cb64,iNaturalist,10/26/22,299,2022,36.21066185,-81.6574466,NA,Clethraceae,551,Clethra,Clethra acuminata,species,flower,239778428,https://www.inaturalist.org/photos/239778428,https://www.inaturalist.org/observations/bcac1f13-e2de-4a49-809a-44d6f8a73556,high,10.57967/hf/2763,0.022537231,Not Detected,0.065335753,0.974757282,0.952813067
1f0cd29e-1f52-4feb-a8fb-cfa91449ba0c,iNaturalist,10/26/22,299,2022,36.21066185,-81.6574466,NA,Clethraceae,551,Clethra,Clethra acuminata,species,fruit,239778428,https://www.inaturalist.org/photos/239778428,https://www.inaturalist.org/observations/bcac1f13-e2de-4a49-809a-44d6f8a73556,high,10.57967/hf/2763,0.922851563,Detected,0.132486388,0.928870293,0.878402904
373d7de3-6c81-45e7-8b5c-89323348a548,iNaturalist,8/9/21,221,2021,47.68979613,15.70576557,30,Poaceae,11933,Trisetum,Trisetum alpestre,species,flower,151458460,https://www.inaturalist.org/photos/151458460,https://www.inaturalist.org/observations/2d92bf34-6bf7-41d5-81d9-9d290735b9f9,high,10.57967/hf/2763,0.108581543,Not Detected,0.233470209,0.952880726,0.839101651
f84abde2-dab3-495d-858f-ac94ad07f6ad,iNaturalist,8/9/21,221,2021,47.68979613,15.70576557,30,Poaceae,11933,Trisetum,Trisetum alpestre,species,fruit,151458460,https://www.inaturalist.org/photos/151458460,https://www.inaturalist.org/observations/2d92bf34-6bf7-41d5-81d9-9d290735b9f9,high,10.57967/hf/2763,0.887207031,Detected,0.204391184,0.946597851,0.88150507
02d35f4d-86ad-4088-89cd-ae1200c04bc1,iNaturalist,5/7/23,127,2023,34.48178056,-120.1181639,NA,Geraniaceae,15753,Erodium,Erodium cicutarium,species,flower,277356412,https://www.inaturalist.org/photos/277356412,https://www.inaturalist.org/observations/8d2b3240-b097-491a-be39-4e337698b587,high,10.57967/hf/2763,0.998535156,Detected,0.036881864,0.990508832,0.97644893
50409950-73bb-47a8-aa0f-7984f1f0d4f1,iNaturalist,5/7/23,127,2023,34.48178056,-120.1181639,NA,Geraniaceae,15753,Erodium,Erodium cicutarium,species,fruit,277356412,https://www.inaturalist.org/photos/277356412,https://www.inaturalist.org/observations/8d2b3240-b097-491a-be39-4e337698b587,high,10.57967/hf/2763,0.204345703,Not Detected,0.171903764,0.930778076,0.867771218
4b91a8e7-6c33-4c83-bf8b-10bb23bcbf43,iNaturalist,5/31/21,151,2021,-13.10335667,130.8449883,NA,Poaceae,11933,Chloris,Chloris barbata,species,flower,141105536,https://www.inaturalist.org/photos/141105536,https://www.inaturalist.org/observations/db28fc62-3e7b-49f1-87db-df13c09ba413,low,10.57967/hf/2763,0.601074219,Not Detected,0.233470209,0.952880726,0.839101651
86c9cd96-a5de-4159-9d2e-df7e85769526,iNaturalist,5/31/21,151,2021,-13.10335667,130.8449883,NA,Poaceae,11933,Chloris,Chloris barbata,species,fruit,141105536,https://www.inaturalist.org/photos/141105536,https://www.inaturalist.org/observations/db28fc62-3e7b-49f1-87db-df13c09ba413,low,10.57967/hf/2763,0.407226563,Not Detected,0.204391184,0.946597851,0.88150507
77b6d767-8cac-43e9-b697-7f6d93b6d5f6,iNaturalist,4/3/20,94,2020,-41.27865614,174.7409198,48,Rubiaceae,17937,Coprosma,Coprosma autumnalis,species,flower,65470898,https://www.inaturalist.org/photos/65470898,https://www.inaturalist.org/observations/1c44f1aa-6d56-4cb0-83dc-ceead2365f10,high,10.57967/hf/2763,0.00484848,Not Detected,0.085131293,0.979159049,0.939845013
4d53187c-e82d-470d-82b1-3f5bd1d87faf,iNaturalist,4/3/20,94,2020,-41.27865614,174.7409198,48,Rubiaceae,17937,Coprosma,Coprosma autumnalis,species,fruit,65470898,https://www.inaturalist.org/photos/65470898,https://www.inaturalist.org/observations/1c44f1aa-6d56-4cb0-83dc-ceead2365f10,high,10.57967/hf/2763,0.011116028,Not Detected,0.093215142,0.97159545,0.945029827
d2e150dd-d2dc-45ac-956b-2699422f460f,iNaturalist,4/16/13,106,2013,37.870666,-122.2613261,253,Tropaeolaceae,394,Tropaeolum,Tropaeolum majus,species,flower,298588,https://www.inaturalist.org/photos/298588,https://www.inaturalist.org/observations/0f021833-c255-4887-ac2c-03a16e188355,high,10.57967/hf/2763,0.081054688,Not Detected,0.030456853,0.992146597,0.982233503
356d8b90-8a28-465d-9c39-ae67c824f2b0,iNaturalist,4/16/13,106,2013,37.870666,-122.2613261,253,Tropaeolaceae,394,Tropaeolum,Tropaeolum majus,species,fruit,298588,https://www.inaturalist.org/photos/298588,https://www.inaturalist.org/observations/0f021833-c255-4887-ac2c-03a16e188355,high,10.57967/hf/2763,0.019088745,Not Detected,0.012690355,0.989717224,0.984771574
861eb8fa-243a-45a4-9acb-2e9057905a1b,iNaturalist,7/8/21,189,2021,38.26394444,140.8508,NA,Asphodelaceae,2918,Hemerocallis,Hemerocallis fulva,species,flower,142480942,https://www.inaturalist.org/photos/142480942,https://www.inaturalist.org/observations/41ddb45c-b553-4ca2-ae92-7e9a1473c92c,high,10.57967/hf/2763,0.999511719,Detected,0.115147361,0.971727343,0.915352981
157ad1ce-96dd-4887-93de-2ed214785f40,iNaturalist,7/8/21,189,2021,38.26394444,140.8508,NA,Asphodelaceae,2918,Hemerocallis,Hemerocallis fulva,species,fruit,142480942,https://www.inaturalist.org/photos/142480942,https://www.inaturalist.org/observations/41ddb45c-b553-4ca2-ae92-7e9a1473c92c,high,10.57967/hf/2763,0.003795624,Not Detected,0.150788211,0.968926554,0.915010281
7affe055-9618-4b4d-b95b-0bbd0881093a,iNaturalist,1/31/18,31,2018,-36.95162529,174.5632189,61,Gesneriaceae,717,Rhabdothamnus,Rhabdothamnus solandri,species,flower,13239342,https://www.inaturalist.org/photos/13239342,https://www.inaturalist.org/observations/82d346b4-2acd-44d3-817b-e38e9c307b19,high,10.57967/hf/2763,0.998535156,Detected,0.061366806,0.971768202,0.941422594
6788dbfc-8d93-45f1-8bc4-60eec9a46d22,iNaturalist,1/31/18,31,2018,-36.95162529,174.5632189,61,Gesneriaceae,717,Rhabdothamnus,Rhabdothamnus solandri,species,fruit,13239342,https://www.inaturalist.org/photos/13239342,https://www.inaturalist.org/observations/82d346b4-2acd-44d3-817b-e38e9c307b19,high,10.57967/hf/2763,0.019271851,Not Detected,0.052998605,0.969072165,0.949790795
fbb43229-98ca-47bb-b410-cc9569d5358c,iNaturalist,5/1/23,121,2023,37.20414722,-121.9815528,3,Plantaginaceae,17673,Plantago,Plantago erecta,species,flower,278431748,https://www.inaturalist.org/photos/278431748,https://www.inaturalist.org/observations/86bf08b8-897b-4d32-8051-bde2dd3a2e07,low,10.57967/hf/2763,0.805664063,Not Detected,0.074633622,0.985630427,0.947037854
ef8a3af7-5552-4030-8121-08450cb172b9,iNaturalist,5/1/23,121,2023,37.20414722,-121.9815528,3,Plantaginaceae,17673,Plantago,Plantago erecta,species,fruit,278431748,https://www.inaturalist.org/photos/278431748,https://www.inaturalist.org/observations/86bf08b8-897b-4d32-8051-bde2dd3a2e07,low,10.57967/hf/2763,0.234741211,Not Detected,0.079443218,0.96428791,0.935551406
dde3eb4d-378a-4666-9c76-d3ff6a967f7d,iNaturalist,1/7/21,7,2021,-33.752664,-70.045428,229,Asteraceae,104342,Nassauvia,Nassauvia glomerata,species,flower,140414345,https://www.inaturalist.org/photos/140414345,https://www.inaturalist.org/observations/1dcfc475-7dc7-4b94-9608-b5be98bdb265,high,10.57967/hf/2763,0.995605469,Detected,0.076009661,0.982813164,0.944087712
341fe4db-85de-43c0-9953-0894de3c2300,iNaturalist,1/7/21,7,2021,-33.752664,-70.045428,229,Asteraceae,104342,Nassauvia,Nassauvia glomerata,species,fruit,140414345,https://www.inaturalist.org/photos/140414345,https://www.inaturalist.org/observations/1dcfc475-7dc7-4b94-9608-b5be98bdb265,high,10.57967/hf/2763,0.017715454,Not Detected,0.058126162,0.977909379,0.960054436
c4e73e8e-e800-4a79-81ed-abe0cca76be5,iNaturalist,3/26/22,85,2022,-33.4298,-70.54903,2,Asteraceae,104342,Cichorium,Cichorium intybus,species,flower,184660308,https://www.inaturalist.org/photos/184660308,https://www.inaturalist.org/observations/e8de26a2-c4cc-4232-954c-aa6e46f7ed92,high,10.57967/hf/2763,0.998046875,Detected,0.076009661,0.982813164,0.944087712
76ad666d-3f2c-42ba-b151-72c35ad1b984,iNaturalist,3/26/22,85,2022,-33.4298,-70.54903,2,Asteraceae,104342,Cichorium,Cichorium intybus,species,fruit,184660308,https://www.inaturalist.org/photos/184660308,https://www.inaturalist.org/observations/e8de26a2-c4cc-4232-954c-aa6e46f7ed92,high,10.57967/hf/2763,0.024475098,Not Detected,0.058126162,0.977909379,0.960054436
8276a564-69c8-432c-a641-1f975a09bb55,iNaturalist,4/30/18,120,2018,30.1860029,-97.87343803,8,Iridaceae,7959,Nemastylis,Nemastylis geminiflora,species,flower,17122645,https://www.inaturalist.org/photos/17122645,https://www.inaturalist.org/observations/a85ae17a-ee01-4f2e-83b8-be362cabf5b4,high,10.57967/hf/2763,0.998046875,Detected,0.021108179,0.994737518,0.986304812
b84cbc98-df91-439b-b70b-cfd114bfb738,iNaturalist,4/30/18,120,2018,30.1860029,-97.87343803,8,Iridaceae,7959,Nemastylis,Nemastylis geminiflora,species,fruit,17122645,https://www.inaturalist.org/photos/17122645,https://www.inaturalist.org/observations/a85ae17a-ee01-4f2e-83b8-be362cabf5b4,low,10.57967/hf/2763,0.325195313,Not Detected,0.025631361,0.980528691,0.96959417
b56f9f68-7d73-4102-8777-457ed3fab6aa,iNaturalist,6/17/21,168,2021,55.87232333,37.73704167,5,Caryophyllaceae,11578,Silene,Silene flos-cuculi,species,flower,137003137,https://www.inaturalist.org/photos/137003137,https://www.inaturalist.org/observations/4a338338-747a-4c9f-8213-c6caa81cc6dd,high,10.57967/hf/2763,0.998535156,Detected,0.053549836,0.991604307,0.964588012
bf0d2419-5505-4179-bfee-e57d2dae3513,iNaturalist,6/17/21,168,2021,55.87232333,37.73704167,5,Caryophyllaceae,11578,Silene,Silene flos-cuculi,species,fruit,137003137,https://www.inaturalist.org/photos/137003137,https://www.inaturalist.org/observations/4a338338-747a-4c9f-8213-c6caa81cc6dd,high,10.57967/hf/2763,0.005512238,Not Detected,0.042926239,0.978160816,0.965797202
9cb366d6-6e02-42af-b17f-973529608e66,iNaturalist,4/3/22,93,2022,33.37240833,-118.4150861,NA,Amaranthaceae,2123,Blitum,Blitum californicum,species,flower,186179322,https://www.inaturalist.org/photos/186179322,https://www.inaturalist.org/observations/c5139ccd-cd09-4b30-98b2-a6bafb3fe158,low,10.57967/hf/2763,0.706054688,Not Detected,0.283089967,0.936925099,0.787093735
a9936aeb-7810-4dd5-808d-0ae2e4d874d5,iNaturalist,4/3/22,93,2022,33.37240833,-118.4150861,NA,Amaranthaceae,2123,Blitum,Blitum californicum,species,fruit,186179322,https://www.inaturalist.org/photos/186179322,https://www.inaturalist.org/observations/c5139ccd-cd09-4b30-98b2-a6bafb3fe158,low,10.57967/hf/2763,0.292480469,Not Detected,0.186057466,0.950231481,0.898728215
165a95b8-67f6-4369-9044-77f453b3ed8d,iNaturalist,8/4/19,216,2019,38.873395,-109.5159617,5,Oleaceae,9576,Fraxinus,Fraxinus anomala,species,flower,47207035,https://www.inaturalist.org/photos/47207035,https://www.inaturalist.org/observations/25216b41-74f8-40d7-9889-d32b0bc8feb6,high,10.57967/hf/2763,0.014175415,Not Detected,0.038011696,0.986430743,0.973475355
7b57979e-09e0-4d26-be15-5eb0a61ed8a5,iNaturalist,8/4/19,216,2019,38.873395,-109.5159617,5,Oleaceae,9576,Fraxinus,Fraxinus anomala,species,fruit,47207035,https://www.inaturalist.org/photos/47207035,https://www.inaturalist.org/observations/25216b41-74f8-40d7-9889-d32b0bc8feb6,high,10.57967/hf/2763,0.930664063,Detected,0.058061821,0.970731707,0.95112782
39f2fda8-5ce4-48c9-b21a-67b1071a4c94,iNaturalist,4/22/19,112,2019,45.44170075,-122.6791129,48,Liliaceae,22538,Prosartes,Prosartes hookeri,species,flower,38877706,https://www.inaturalist.org/photos/38877706,https://www.inaturalist.org/observations/23b8facd-fca5-442f-aaec-333bc3821640,high,10.57967/hf/2763,0.995605469,Detected,0.034785695,0.992461157,0.974531902
2a39e8ac-dbb5-4db3-ae67-e61883597dc6,iNaturalist,4/22/19,112,2019,45.44170075,-122.6791129,48,Liliaceae,22538,Prosartes,Prosartes hookeri,species,fruit,38877706,https://www.inaturalist.org/photos/38877706,https://www.inaturalist.org/observations/23b8facd-fca5-442f-aaec-333bc3821640,high,10.57967/hf/2763,0.005020142,Not Detected,0.030260005,0.987051611,0.977726506
2f67b878-593f-4d0e-8f8e-ced67b80b71d,iNaturalist,5/2/21,122,2021,44.87024818,-120.4215356,15,Asteraceae,104342,Blepharipappus,Blepharipappus scaber,species,flower,125609954,https://www.inaturalist.org/photos/125609954,https://www.inaturalist.org/observations/63faf7f7-4efe-4042-8ecc-693c0fecbbaa,high,10.57967/hf/2763,0.999023438,Detected,0.076009661,0.982813164,0.944087712
a8915ae9-0808-44de-9449-b0630d36c940,iNaturalist,5/2/21,122,2021,44.87024818,-120.4215356,15,Asteraceae,104342,Blepharipappus,Blepharipappus scaber,species,fruit,125609954,https://www.inaturalist.org/photos/125609954,https://www.inaturalist.org/observations/63faf7f7-4efe-4042-8ecc-693c0fecbbaa,high,10.57967/hf/2763,0.003749847,Not Detected,0.058126162,0.977909379,0.960054436
f68779fb-e062-4eb3-b077-f2c668d79464,iNaturalist,7/2/21,183,2021,39.28985278,-84.38745,6,Pontederiaceae,1657,Pontederia,Pontederia cordata,species,flower,142451869,https://www.inaturalist.org/photos/142451869,https://www.inaturalist.org/observations/392e7e77-d78a-4b2c-91cb-ed22bcab8b9c,high,10.57967/hf/2763,0.901855469,Detected,0.066988533,0.994178525,0.964996982
4ebc726d-1f7d-4ceb-a1b7-e78469d1e021,iNaturalist,7/2/21,183,2021,39.28985278,-84.38745,6,Pontederiaceae,1657,Pontederia,Pontederia cordata,species,fruit,142451869,https://www.inaturalist.org/photos/142451869,https://www.inaturalist.org/observations/392e7e77-d78a-4b2c-91cb-ed22bcab8b9c,high,10.57967/hf/2763,0.029312134,Not Detected,0.008449004,0.990870359,0.987326494
3ac997ee-340b-481e-bea6-7bd617510dcd,iNaturalist,7/31/16,213,2016,37.94482167,-119.2123117,NA,Salicaceae,1766,Populus,Populus tremuloides,species,flower,4449339,https://www.inaturalist.org/photos/4449339,https://www.inaturalist.org/observations/b8aed4a0-6be6-4ac5-a510-67ef486068b5,high,10.57967/hf/2763,0.024841309,Not Detected,0.118346546,0.963391137,0.912231031
